frame_nmr,vehicle_id,vehicle_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
387,3,301.95017795513866 661.5351779414027 724.5605719374828 929.2652226072474,556.6923285056287 777.8491263802596 651.317297267163 839.5967109259658,0,D 1805 FP,0.9989389181137084
388,3,297.3336299499813 661.2762523479363 721.1382984361417 929.3228703146298,553.4069002406803 777.7747985359252 648.0564560777559 839.6000169168307,0,D 1805 FP,0.9989389181137084
389,3,292.7170819448238 661.01732675447 717.7160249348008 929.3805180220121,550.121471975732 777.7004706915908 644.795614888349 839.6033229076957,0,D 1805 FP,0.9989389181137084
390,3,288.10053393966643 660.7584011610036 714.2937514334598 929.4381657293944,546.8360437107838 777.6261428472563 641.534773698942 839.6066288985605,0,D 1805 FP,0.9989389181137084
391,3,283.48398593450895 660.4994755675373 710.8714779321188 929.4958134367769,543.5506154458353 777.551815002922 638.2739325095349 839.6099348894254,0,D 1805 FP,0.9989389181137084
392,3,278.8674379293516 660.2405499740709 707.4492044307779 929.5534611441592,540.2651871808871 777.4774871585876 635.013091320128 839.6132408802904,0,D 1805 FP,0.9989389181137084
393,3,274.2508899241941 659.9816243806044 704.0269309294367 929.6111088515415,536.9797589159386 777.4031593142532 631.752250130721 839.6165468711553,0,D 1805 FP,0.9989389181137084
394,3,269.63434191903673 659.7226987871381 700.6046574280958 929.6687565589239,533.6943306509904 777.3288314699188 628.4914089413139 839.6198528620201,0,D 1805 FP,0.9989389181137084
395,3,265.01779391387925 659.4637731936718 697.1823839267547 929.7264042663063,530.4089023860421 777.2545036255844 625.2305677519071 839.6231588528851,0,D 1805 FP,0.9989389181137084
396,3,260.4012459087219 659.2048476002054 693.7601104254138 929.7840519736886,527.1234741210938 777.18017578125 621.9697265625 839.62646484375,0.6151928901672363,D 1805 FP,0.9989389181137084
397,3,248.1355309295075 658.2617419638516 685.0596770087816 930.3850562286257,516.0568084716797 777.8835296630859 612.3417816162109 840.0526885986328,0,D 1805 FP,0.9984891414642334
398,3,235.86981595029312 657.3186363274976 676.3592435921495 930.9860604835628,504.9901428222656 778.5868835449219 602.7138366699219 840.4789123535156,0,D 1805 FP,0.9984891414642334
399,3,223.60410097107874 656.3755306911438 667.6588101755174 931.5870647384999,493.92347717285156 779.2902374267578 593.0858917236328 840.9051361083984,0,D 1805 FP,0.9984891414642334
400,3,211.33838599186436 655.43242505479 658.9583767588852 932.1880689934369,482.8568115234375 779.9935913085938 583.4579467773438 841.3313598632812,0.5230860710144043,D 1805 FP,0.9984891414642334
401,3,201.02616500115036 661.1982968766353 650.5986712816248 936.1843863826463,477.4765625 780.8961181640625 572.0467529296875 841.179931640625,0.5179915428161621,D 1805 FP,0.9985830783843994
402,3,188.6727866144633 660.7623989031358 641.2028945565705 936.4988812718457,467.7078552246094 782.9448852539062 558.7711181640625 843.29443359375,0.5862048268318176,D 1805 FP,0.9980334639549256
403,3,175.88837765082368 660.5377639726773 631.9666581930031 936.9431887561634,458.73420333862305 782.8972778320312 549.2556610107422 843.247673034668,0,D 1805 FP,0.9986231923103333
404,3,163.10396868718408 660.313129042219 622.7304218294357 937.3874962404811,449.7605514526367 782.8496704101562 539.7402038574219 843.2009124755859,0,D 1805 FP,0.9986231923103333
405,3,150.3195597235445 660.0884941117605 613.4941854658682 937.8318037247989,440.7868995666504 782.8020629882812 530.2247467041016 843.1541519165039,0,D 1805 FP,0.9986231923103333
406,3,137.53515075990487 659.8638591813021 604.2579491023008 938.2761112091166,431.81324768066406 782.7544555664062 520.7092895507812 843.1073913574219,0,D 1805 FP,0.9986231923103333
407,3,124.75074179626527 659.6392242508437 595.0217127387334 938.7204186934345,422.83959579467773 782.7068481445312 511.19383239746094 843.0606307983398,0,D 1805 FP,0.9986231923103333
408,3,111.96633283262568 659.4145893203852 585.7854763751659 939.1647261777522,413.8659439086914 782.6592407226562 501.6783752441406 843.0138702392578,0,D 1805 FP,0.9986231923103333
409,3,99.18192386898608 659.1899543899268 576.5492400115985 939.6090336620699,404.8922920227051 782.6116333007812 492.1629180908203 842.9671096801758,0,D 1805 FP,0.9986231923103333
410,3,86.39751490534647 658.9653194594683 567.3130036480311 940.0533411463877,395.91864013671875 782.5640258789062 482.6474609375 842.9203491210938,0.6072573661804199,D 1805 FP,0.9986231923103333
411,3,73.75182415301819 658.9609495956192 559.6623948038742 941.2127751387366,384.3531494140625 779.8326416015625 474.1293487548828 842.3483276367188,0,D 1805 FP,0.9982844591140748
412,3,61.10613340068991 658.9565797317701 552.0117859597174 942.3722091310855,372.78765869140625 777.1012573242188 465.6112365722656 841.7763061523438,0.5615879893302917,D 1805 FP,0.9982844591140748
413,3,59.65563623713587 658.3979659184546 547.4777232039386 943.0266713789105,365.98404524061414 777.5942220052083 460.06039191352 842.3462849934896,0,D 1805 FP,0.9988263845443726
414,3,58.205139073581826 657.839352105139 542.9436604481599 943.6811336267355,359.180431789822 778.0871866861979 454.5095472547743 842.9162638346354,0,D 1805 FP,0.9988263845443726
415,3,56.754641910027786 657.2807382918234 538.4095976923811 944.3355958745603,352.37681833902997 778.5801513671875 448.9587025960287 843.4862426757812,0,D 1805 FP,0.9988263845443726
416,3,55.304144746473746 656.7221244785078 533.8755349366024 944.9900581223853,345.57320488823785 779.0731160481771 443.407857937283 844.056221516927,0,D 1805 FP,0.9988263845443726
417,3,53.853647582919706 656.1635106651922 529.3414721808236 945.6445203702103,338.76959143744574 779.5660807291666 437.85701327853735 844.6262003580729,0,D 1805 FP,0.9988263845443726
418,3,52.40315041936566 655.6048968518767 524.8074094250449 946.2989826180353,331.9659779866536 780.0590454101563 432.30616861979166 845.1961791992187,0,D 1805 FP,0.9988263845443726
419,3,50.95265325581162 655.0462830385611 520.2733466692662 946.9534448658602,325.16236453586157 780.5520100911458 426.75532396104603 845.7661580403645,0,D 1805 FP,0.9988263845443726
420,3,49.50215609225758 654.4876692252456 515.7392839134874 947.6079071136852,318.35875108506946 781.0449747721354 421.20447930230034 846.3361368815105,0,D 1805 FP,0.9988263845443726
421,3,48.05165892870353 653.9290554119299 511.20522115770865 948.2623693615102,311.55513763427734 781.537939453125 415.6536346435547 846.9061157226563,0,D 1805 FP,0.9988263845443726
422,3,46.60116176514949 653.3704415986143 506.6711584019299 948.9168316093352,304.75152418348523 782.0309041341146 410.102789984809 847.4760945638021,0,D 1805 FP,0.9988263845443726
423,3,45.15066460159545 652.8118277852988 502.1370956461511 949.5712938571602,297.9479107326931 782.5238688151042 404.5519453260634 848.046073404948,0,D 1805 FP,0.9988263845443726
424,3,43.700167438041404 652.2532139719832 497.6030328903724 950.2257561049851,291.144297281901 783.0168334960938 399.0011006673177 848.6160522460938,0,D 1805 FP,0.9988263845443726
425,3,42.24967027448737 651.6946001586676 493.06897013459366 950.8802183528101,284.34068383110895 783.5097981770833 393.45025600857207 849.1860310872396,0,D 1805 FP,0.9988263845443726
426,3,40.799173110933324 651.1359863453521 488.53490737881486 951.534680600635,277.53707038031683 784.002762858073 387.8994113498264 849.7560099283854,0,D 1805 FP,0.9988263845443726
427,3,39.348675947379284 650.5773725320364 484.00084462303613 952.18914284846,270.7334569295247 784.4957275390625 382.34856669108075 850.3259887695312,0,D 1805 FP,0.9988263845443726
428,3,37.898178783825244 650.0187587187208 479.4667818672574 952.8436050962849,263.92984347873266 784.988692220052 376.79772203233506 850.8959676106771,0,D 1805 FP,0.9988263845443726
429,3,36.4476816202712 649.4601449054053 474.93271911147866 953.4980673441099,257.12623002794055 785.4816569010417 371.2468773735894 851.4659464518229,0,D 1805 FP,0.9988263845443726
430,3,34.99718445671716 648.9015310920897 470.3986563556999 954.1525295919349,250.32261657714844 785.9746215820312 365.69603271484374 852.0359252929687,0,D 1805 FP,0.9988263845443726
431,3,33.54668729316312 648.3429172787742 465.86459359992114 954.8069918397599,243.51900312635632 786.4675862630208 360.1451880560981 852.6059041341146,0,D 1805 FP,0.9988263845443726
432,3,32.09619012960907 647.7843034654585 461.3305308441424 955.4614540875849,236.71538967556424 786.9605509440104 354.5943433973524 853.1758829752604,0,D 1805 FP,0.9988263845443726
433,3,30.64569296605503 647.2256896521429 456.79646808836367 956.1159163354098,229.91177622477213 787.453515625 349.0434987386068 853.7458618164062,0,D 1805 FP,0.9988263845443726
434,3,29.19519580250099 646.6670758388274 452.2624053325849 956.7703785832348,223.10816277398004 787.9464803059896 343.4926540798611 854.315840657552,0,D 1805 FP,0.9988263845443726
435,3,27.74469863894695 646.1084620255118 447.72834257680614 957.4248408310598,216.30454932318793 788.4394449869792 337.94180942111547 854.885819498698,0,D 1805 FP,0.9988263845443726
436,3,26.294201475392903 645.5498482121963 443.1942798210274 958.0793030788848,209.50093587239581 788.9324096679687 332.3909647623698 855.4557983398438,0,D 1805 FP,0.9988263845443726
437,3,24.843704311838863 644.9912343988807 438.6602170652487 958.7337653267097,202.69732242160373 789.4253743489584 326.84012010362414 856.0257771809896,0,D 1805 FP,0.9988263845443726
438,3,23.393207148284823 644.432620585565 434.12615430946994 959.3882275745347,195.89370897081162 789.9183390299479 321.2892754448785 856.5957560221354,0,D 1805 FP,0.9988263845443726
439,3,21.942709984730776 643.8740067722495 429.59209155369115 960.0426898223596,189.09009552001953 790.4113037109375 315.7384307861328 857.1657348632813,0,D 1805 FP,0.9988263845443726
440,3,20.492212821176736 643.3153929589339 425.0580287979124 960.6971520701846,182.28648206922742 790.9042683919271 310.18758612738714 857.7357137044271,0,D 1805 FP,0.9988263845443726
441,3,19.041715657622696 642.7567791456183 420.5239660421337 961.3516143180096,175.48286861843533 791.3972330729167 304.6367414686415 858.3056925455729,0,D 1805 FP,0.9988263845443726
442,3,17.591218494068656 642.1981653323028 415.9899032863549 962.0060765658345,168.67925516764322 791.8901977539062 299.08589680989587 858.8756713867188,0,D 1805 FP,0.9988263845443726
443,3,16.14072133051461 641.6395515189872 411.45584053057615 962.6605388136595,161.87564171685113 792.3831624348958 293.5350521511502 859.4456502278646,0,D 1805 FP,0.9988263845443726
444,3,14.690224166960569 641.0809377056715 406.9217777747974 963.3150010614845,155.07202826605902 792.8761271158854 287.9842074924045 860.0156290690104,0,D 1805 FP,0.9988263845443726
445,3,13.239727003406529 640.522323892356 402.3877150190187 963.9694633093095,148.2684148152669 793.369091796875 282.43336283365886 860.5856079101562,0,D 1805 FP,0.9988263845443726
446,3,11.789229839852482 639.9637100790404 397.85365226323995 964.6239255571344,141.46480136447482 793.8620564778646 276.88251817491323 861.155586751302,0,D 1805 FP,0.9988263845443726
447,3,10.338732676298442 639.4050962657249 393.31958950746116 965.2783878049594,134.6611879136827 794.3550211588541 271.33167351616754 861.7255655924479,0,D 1805 FP,0.9988263845443726
448,3,8.888235512744401 638.8464824524093 388.7855267516824 965.9328500527844,127.85757446289062 794.8479858398438 265.78082885742185 862.2955444335937,0,D 1805 FP,0.9988263845443726
449,3,7.4377383491903615 638.2878686390936 384.2514639959037 966.5873123006094,121.05396101209851 795.3409505208333 260.2299841986762 862.8655232747395,0,D 1805 FP,0.9988263845443726
450,3,5.987241185636314 637.7292548257781 379.7174012401249 967.2417745484344,114.2503475613064 795.833915201823 254.67913953993056 863.4355021158855,0,D 1805 FP,0.9988263845443726
451,3,4.536744022082274 637.1706410124625 375.18333848434617 967.8962367962592,107.44673411051434 796.3268798828125 249.1282948811849 864.0054809570313,0,D 1805 FP,0.9988263845443726
452,3,3.0862468585282343 636.612027199147 370.64927572856743 968.5506990440842,100.64312065972223 796.8198445638021 243.57745022243924 864.5754597981771,0,D 1805 FP,0.9988263845443726
453,3,1.6357496949741872 636.0534133858314 366.1152129727887 969.2051612919092,93.83950720893012 797.3128092447917 238.02660556369358 865.145438639323,0,D 1805 FP,0.9988263845443726
454,3,0.1852525314201472 635.4947995725158 361.58115021700996 969.8596235397342,87.035893758138 797.8057739257813 232.47576090494792 865.7154174804688,0,D 1805 FP,0.9988263845443726
455,3,-1.2652446321338928 634.9361857592002 357.0470874612312 970.5140857875591,80.23228030734589 798.2987386067708 226.92491624620226 866.2853963216146,0,D 1805 FP,0.9988263845443726
456,3,-2.715741795687933 634.3775719458846 352.51302470545244 971.1685480353841,73.42866685655383 798.7917032877605 221.3740715874566 866.8553751627604,0,D 1805 FP,0.9988263845443726
457,3,-4.16623895924198 633.818958132569 347.9789619496737 971.8230102832091,66.62505340576172 799.28466796875 215.82322692871094 867.4253540039062,0.6215798854827881,D 1805 FP,0.9988263845443726
458,3,-4.056485957459074 632.7124175882232 344.68384049832434 971.3286895539463,62.9150390625 799.4312438964844 211.12468719482422 869.3397216796875,0,D 1805 FP,0.998942732810974
459,3,-3.9467329556761683 631.6058770438774 341.388719046975 970.8343688246835,59.20502471923828 799.5778198242188 206.4261474609375 871.2540893554688,0.6651061177253723,D 1805 FP,0.998942732810974
460,3,-3.8623691113054406 633.3590567073215 338.13902141918607 968.2375222631058,43.446044921875 799.4229125976562 204.02459716796875 869.4768676757812,0.6563367247581482,D 1805 FP,0.998925805091858
461,3,-3.4949242372404967 633.4305640416181 335.56352935901316 966.3909893254878,37.919769287109375 797.018798828125 202.00576782226562 869.5836791992188,0.5159816145896912,D 1805 FP,0.9988828897476196
462,3,-3.3702714941327656 632.6918187205794 332.6677456769331 964.0623047826924,34.41753387451172 800.9844360351562 202.1292724609375 868.9383544921875,0.5933719873428345,D 1805 FP,0.9989132881164552
463,3,-3.3118273972174563 627.5290063000817 330.1253410927982 961.6073970652941,36.36077880859375 803.1812133789062 196.32711791992188 873.7235107421875,0.6597296595573425,D 1805 FP,0.998543620109558
464,3,-2.713581927631992 626.4290712171901 328.7421643484152 963.1283770256618,36.4144287109375 800.8401489257812 195.29005432128906 872.6442260742188,0.6714277863502502,D 1805 FP,0.9988216757774352
465,3,-2.393647172060014 624.6659976049908 327.16857655011916 962.8380464083451,35.57457733154297 801.8675537109375 192.68426513671875 875.633056640625,0.675221860408783,D 1805 FP,0.9988391399383544
466,3,-2.184044370273199 627.185662200337 325.4799635865064 964.4341384401389,32.531436920166016 802.5719604492188 195.40997314453125 873.161865234375,0.5822094082832336,D 1805 FP,0.998945415019989
467,3,-1.6481308802724755 624.8785711398518 324.9281015874708 963.8953271237278,32.687530517578125 805.0847778320312 201.7514190673828 878.6212158203125,0.7271220684051514,D 1805 FP,0.9990600943565368
468,3,-1.1940276699758101 625.4400025457472 324.3803980579609 964.5754476805672,25.248802185058594 810.6710815429688 189.64651489257812 879.223388671875,0.756754457950592,D 1805 FP,0.9989374279975892
469,3,-0.8474429055295332 626.2090596671148 324.10121688446407 965.929804132513,23.687667846679688 810.8232421875 191.47898864746094 878.1976318359375,0.6233696341514587,D 1805 FP,0.9983364343643188
470,3,-0.40845268860698525 627.0886349540583 324.3509955224131 967.6626188417401,23.582124710083008 808.3540649414062 187.14566040039062 880.7254028320312,0.617476761341095,D 1805 FP,0.9985018372535706
471,3,-0.18251610550660757 628.2437558431493 324.45184281023205 969.0398625518085,21.298215866088867 810.488525390625 192.6634521484375 882.2078247070312,0.5585994720458984,D 1805 FP,0.9989199042320251
472,3,0.19048604453723783 628.1185083636951 325.1901692513058 971.0838888185517,17.028717041015625 810.7534790039062 188.8867950439453 882.301025390625,0.6906202435493469,D 1805 FP,0.9990966320037842
473,3,0.7729854019675031 629.0032243542607 326.6956917826545 972.7001350282833,25.445571899414062 811.4451293945312 193.30560302734375 884.6966552734375,0.7983235120773315,D 1805 FP,0.9989081621170044
474,3,1.3167790987684498 629.2797587624427 328.5969501240529 974.414938018761,27.52936363220215 813.62109375 190.76312255859375 886.1407470703125,0.8482338786125183,D 1805 FP,0.9991446733474731
475,3,1.9216893671855075 635.2443219754775 331.24262451434527 979.8873739235673,28.352783203125 812.5748291015625 195.0669708251953 888.841552734375,0.8678054809570312,D 1805 FP,0.9988336563110352
476,3,2.405029513200276 649.3436016083078 334.17900396166453 986.9817185710485,32.10430908203125 820.0155029296875 202.01126098632812 886.59228515625,0.7808454036712646,D 1805 FP,0.9988112449645996
477,3,2.694390156046353 659.3916390564397 336.98759429111965 990.7135719169897,35.192073822021484 820.6060180664062 207.1962127685547 888.2792358398438,0.7743664383888245,D 1805 FP,0.9989012479782104
478,3,3.6393516382583186 663.4889025221472 341.45824624046304 989.8490348329084,37.27455139160156 824.7244873046875 207.2840118408203 888.6464233398438,0.7753838300704956,D 1805 FP,0.9987858533859252
479,3,4.150245857605 665.6734988332015 345.57374806509847 987.8558031034237,35.1910400390625 827.1154174804688 214.74734497070312 890.3289184570312,0.739913284778595,D 1805 FP,0.998976230621338
480,3,4.38329153512089 667.8986860988666 349.2599807752604 986.8563445544601,34.215492248535156 826.0274047851562 222.7020721435547 891.9852905273438,0.6785495281219482,D 1805 FP,0.9988900423049928
481,3,5.187463833039004 667.4931137454297 354.5144427808174 984.6553709468986,40.05072784423828 831.4839477539062 229.7454071044922 895.22314453125,0.6298906803131104,D 1805 FP,0.9986406564712524
482,3,5.81507162113499 669.6894618494282 360.00268997647356 985.4273417926277,56.184471130371094 828.4389038085938 228.76492309570312 893.1589965820312,0.6355688571929932,D 1805 FP,0.998801052570343
483,3,6.105577763786442 669.9980657180533 365.20083143644695 985.4167950159213,61.01055908203125 833.2293090820312 232.95626831054688 898.0402221679688,0.6399472951889038,D 1805 FP,0.9988083839416504
484,3,6.787870648520169 672.6163908845205 371.5992562275717 988.6373561438116,60.377288818359375 833.7991333007812 239.91329956054688 900.881103515625,0.697037935256958,D 1805 FP,0.9987452030181884
485,3,6.977454032415238 674.4808781916405 377.40653823313505 991.3159483678925,78.82164001464844 836.1959838867188 242.20111083984375 900.7131958007812,0.6803779006004333,D 1805 FP,0.998994529247284
486,3,7.627962681391509 677.99149443294 383.90463759232557 1000.4542665006803,83.8260383605957 835.2594299316406 248.8843231201172 903.2093200683594,0,D 1805 FP,0.9991333484649658
487,3,8.278471330367779 681.5021106742396 390.40273695151615 1009.5925846334682,88.83043670654297 834.3228759765625 255.56753540039062 905.7054443359375,0.6432949900627136,D 1805 FP,0.9991333484649658
488,3,8.688355780214323 681.9823463257737 396.83535719282247 1017.3151366228874,90.92445373535156 836.1150512695312 264.377197265625 906.2720947265625,0.6351380348205566,D 1805 FP,0.9986091256141664
489,3,9.59715102769843 681.5430985198092 404.6209739358731 1021.6108766242443,109.11387634277344 838.1862182617188 264.3447570800781 904.4286499023438,0.6869645714759827,D 1805 FP,0.9987332820892334
490,3,9.558691984668457 682.2010590883203 411.0644134010139 1027.7605390372657,110.10914611816406 839.021484375 277.25848388671875 904.0096435546875,0.6724510788917542,D 1805 FP,0.998795449733734
491,3,9.873939598452608 682.1301666391387 418.61440003803443 1032.7459931286526,112.72105407714844 841.9443969726562 289.2348937988281 904.8125610351562,0.6865224242210388,D 1805 FP,0.9989742040634156
492,3,9.586081317961202 682.2428492150977 425.812851492745 1036.5649857114195,131.2831268310547 839.5328979492188 287.2341613769531 907.4763793945312,0.7624900341033936,D 1805 FP,0.9987489581108092
493,3,9.836597402039644 681.137235009579 433.49291297757 1038.713258723623,136.6630859375 839.1892700195312 302.5975646972656 906.9981689453125,0.8026368618011475,D 1805 FP,0.9984578490257264
494,3,10.009405440967925 681.0726392548828 441.6278291084536 1041.6264026554445,139.3590545654297 840.0833129882812 315.6273498535156 909.1364135742188,0.7601925730705261,D 1805 FP,0.9987387657165528
495,3,9.832723962104524 679.5755193392629 449.013613358957 1041.587166879078,159.39317321777344 839.5726318359375 314.3529968261719 907.2191162109375,0.7747771143913269,D 1805 FP,0.998666286468506
496,3,9.41452044792618 677.3691709334372 456.638758705588 1040.7131258815398,160.79611206054688 841.3599243164062 322.94378662109375 909.2067260742188,0.8522205352783203,D 1805 FP,0.9988974332809448
497,3,9.326460910043807 676.4629565167802 464.6794491021382 1040.7939591177724,168.82839965820312 842.398681640625 329.4203186035156 911.032470703125,0.7985337376594543,D 1805 FP,0.998619258403778
498,3,9.77367146607125 678.176224109057 473.49546790524073 1043.4580488483357,183.9733428955078 841.98779296875 333.8087158203125 908.5576171875,0.8072284460067749,D 1805 FP,0.9986871480941772
499,3,9.87980374404458 679.7052505204203 481.96376721247543 1046.544746899458,186.23524475097656 841.5399169921875 349.18798828125 910.6261596679688,0.7844157814979553,D 1805 FP,0.9986323714256288
500,3,10.406582318007025 681.0971268738124 491.6571914551498 1048.8789479591408,193.67808532714844 842.848388671875 354.3292236328125 909.982177734375,0.7958489060401917,D 1805 FP,0.998877227306366
501,3,10.878225329156578 680.786728111845 500.3556271368458 1049.0826495443807,207.8770751953125 842.8240356445312 359.4862976074219 910.7290649414062,0.8383400440216064,D 1805 FP,0.998869776725769
502,3,14.383587348988783 681.2445029774713 509.9938860799443 1050.235457803299,213.27493286132812 843.2030639648438 372.48333740234375 911.6466064453125,0.7913343906402588,D 1805 FP,0.9989168643951416
503,3,20.949391467295754 680.8970358489369 521.539545376979 1050.1026417975868,223.51158142089844 840.5169067382812 378.9043884277344 912.2933349609375,0.8143197298049927,D 1805 FP,0.99883371591568
504,3,28.316564631550875 679.2594768764392 532.1578945692961 1048.5359850057625,232.0089569091797 842.9741821289062 394.29229736328125 911.2758178710938,0.8205484747886658,D 1805 FP,0.999077320098877
505,3,39.13922411066386 678.0076038012414 543.5332591650097 1047.8227510531233,237.55284118652344 843.1198120117188 400.8083801269531 912.8231201171875,0.7769628763198853,D 1805 FP,0.9986100792884828
506,3,48.98940426901757 679.6571909699344 552.9165339597872 1049.7542474409902,250.84117126464844 844.0145874023438 406.21673583984375 912.3934936523438,0.799915611743927,D 1805 FP,0.998821496963501
507,3,58.40851719931868 680.4118055147932 561.593438009408 1051.4082812235495,258.33465576171875 841.8109130859375 418.901123046875 912.1907958984375,0.8178611397743225,D 1805 FP,0.9988576769828796
508,3,68.78438121150785 680.1041216852121 571.4596014668768 1050.9809593608604,265.6128234863281 843.5965576171875 422.5646667480469 913.4974365234375,0.787721574306488,D 1805 FP,0.9987688064575196
509,3,79.79969978637678 679.8277586230748 582.0060515294637 1049.3165787367043,277.9929504394531 843.331787109375 434.5145263671875 912.743408203125,0.8149994611740112,D 1805 FP,0.9988247156143188
510,3,89.73040722361492 680.4172515134832 591.0562783641419 1047.7538173770033,280.3810119628906 842.1800537109375 445.2887878417969 912.615234375,0.772003173828125,D 1805 FP,0.9987274408340454
511,3,102.48109867878085 680.8232190988472 601.0771140601485 1047.0860570751197,297.4692077636719 841.7755737304688 452.9899597167969 913.0277709960938,0.7711918950080872,D 1805 FP,0.9988556504249572
512,3,112.21761121347794 680.2299529051661 609.3092712872487 1046.3641038685103,307.3610534667969 842.5321655273438 451.9413146972656 915.2656860351562,0.8048214912414551,D 1805 FP,0.9989458322525024
513,3,122.37760966198093 680.0615149899163 617.3814982388152 1046.1129732894701,315.35467529296875 844.6470336914062 469.3761291503906 912.289306640625,0.7226884365081787,D 1805 FP,0.9988839626312256
514,3,133.41996945623987 680.0877617162005 626.2603835800666 1045.7090113784957,328.7575378417969 842.656494140625 475.9530944824219 913.1103515625,0.7990477085113525,D 1805 FP,0.9985579252243042
515,3,144.36033879390882 679.5836582198108 634.39922279332 1044.9643780233953,334.2344665527344 843.466552734375 490.3828125 912.3936767578125,0.7614036798477173,D 1805 FP,0.9990562200546264
516,3,155.4422486768859 679.8617799899081 643.0811564724204 1044.5425018357464,344.77752685546875 843.218994140625 493.3111267089844 914.1053466796875,0.7775900959968567,D 1805 FP,0.9988236427307128
517,3,165.98482333698414 680.1714688841804 651.302490409901 1044.3977441589795,353.50634765625 844.039306640625 503.43365478515625 914.180419921875,0.8026901483535767,D 1805 FP,0.998827874660492
518,3,175.65615644883698 680.8563568543783 659.0245908669405 1044.5219617164512,360.31903076171875 843.2803344726562 516.7337646484375 913.9473266601562,0.7773187160491943,D 1805 FP,0.99885231256485
519,3,186.89898669972945 680.3500575295653 667.9874588651169 1043.1851909851378,373.9532470703125 843.7509765625 521.4549560546875 913.2794189453125,0.8031367063522339,D 1805 FP,0.999005138874054
520,3,197.74937520743973 680.4980369741833 676.336489463643 1042.3482762630124,379.9538269042969 843.7646484375 528.8807983398438 912.7750854492188,0.7884265780448914,D 1805 FP,0.9984857439994812
521,3,207.6999156656644 679.7966900153533 685.1135367491992 1040.7040331122187,394.8017883300781 843.2958984375 541.0555419921875 910.71826171875,0.7438361048698425,D 1805 FP,0.9988080263137816
522,3,218.09466097997137 680.8138691768488 693.5255126098064 1039.0165010400863,399.2194519042969 843.920654296875 548.3828125 909.0488891601562,0.7910664081573486,D 1805 FP,0.9990355372428894
523,3,226.51522510018162 680.2352756568932 700.1276182013426 1038.7698202568024,399.5440979003906 842.96484375 552.3281860351562 908.9007568359375,0.8174992203712463,D 1805 FP,0.9987335801124572
524,3,236.44576567074182 680.1061135402823 707.304908384413 1038.499392601676,402.03753662109375 843.626220703125 564.33984375 907.559326171875,0.7561997175216675,D 1805 FP,0.9978326559066772
525,3,247.40716243068445 679.5056460776383 714.9603490202562 1037.007054007901,428.4877624511719 843.8527221679688 564.9021606445312 907.424560546875,0.7807593941688538,D 1805 FP,0.9981884956359864
526,3,256.1750233058623 678.8534282906243 720.9944737220582 1034.999862266664,426.441650390625 844.4498291015625 568.0691528320312 907.2183837890625,0.7779372930526733,D 1805 FP,0.998085618019104
527,3,265.55706147074443 678.3931579436319 727.947926620036 1033.342974491894,433.4832763671875 843.3806762695312 584.4722290039062 904.3273315429688,0.6423391103744507,D 1805 FP,0.9986494779586792
528,3,273.8903805855274 679.157315728028 733.8688468727369 1033.3979853506114,446.8834533691406 843.708984375 587.4166870117188 905.4160766601562,0.6963244676589966,D 1805 FP,0.995452642440796
529,3,282.4779720589189 677.7171023426157 739.9014484059484 1030.5123596818753,449.13531494140625 843.0975952148438 592.0416259765625 903.4850463867188,0.6514794230461121,D 1805 FP,0.9853392839431764
530,3,291.92408501556537 677.68912587504 746.7810822051663 1031.2929258434299,455.47393798828125 842.0372314453125 601.8023071289062 904.20849609375,0.5213289856910706,D 1805 FP,0.9988875985145568
531,3,299.9470203070984 677.5818442336841 752.6805763452536 1029.3951170712712,465.04962158203125 841.5603230794271 607.5267944335938 902.4467976888021,0,D 1805 FP,0.9887700080871582
532,3,307.9699555986314 677.4745625923284 758.5800704853409 1027.4973082991123,474.62530517578125 841.0834147135416 613.2512817382812 900.6850992838541,0,D 1805 FP,0.9887700080871582
533,3,315.9928908901644 677.3672809509726 764.4795646254282 1025.5994995269537,484.20098876953125 840.6065063476562 618.9757690429688 898.9234008789062,0.5616157650947571,D 1805 FP,0.9887700080871582
534,3,323.9122820173894 677.2445686919991 770.4093504817281 1023.642705758245,491.2178649902344 840.2408854166666 625.9102376302084 898.9517618815104,0,D 1805 FP,0.9971396923065186
535,3,331.8316731446144 677.1218564330258 776.339136338028 1021.6859119895365,498.2347412109375 839.8752644856771 632.8447062174479 898.9801228841146,0,D 1805 FP,0.9971396923065186
536,3,339.75106427183937 676.9991441740523 782.2689221943278 1019.7291182208279,505.2516174316406 839.5096435546875 639.7791748046875 899.0084838867188,0.5518221259117126,D 1805 FP,0.9971396923065186
537,3,346.6821240979547 675.7288752174411 786.3102742126591 1016.8869658463277,509.9277648925781 839.82568359375 645.0557250976562 893.67333984375,0.5234230160713196,D 1805 FP,0.9971013069152832
538,3,352.3637784264331 675.5645441580147 789.4082613859116 1015.3218677857334,516.5951538085938 839.51171875 641.6658325195312 894.2366333007812,0.7126150727272034,D 1805 FP,0.9957523345947266
539,3,356.8471159027825 675.766331533928 791.8989001316286 1013.3336369208293,518.5394653320312 839.4221313476562 647.1239135742187 893.5980590820312,0,D 1805 FP,0.9948700666427612
540,3,361.3304533791319 675.9681189098413 794.3895388773456 1011.3454060559253,520.4837768554687 839.3325439453125 652.5819946289063 892.9594848632812,0,D 1805 FP,0.9948700666427612
